Fecha,Departamento,Municipio,Barrio,Clase de sitio,Arma empleada,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR
30/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),COLINA LINDA E-11,BAHIA,ARMA DE FUEGO,11001000,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2011,GRIS
30/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),SAN ANDRES   E-8,GARAJE,ARMA DE FUEGO,11001000,AUTOMOVIL,KIA,CERATO FORTE,2010,AZUL
30/03/16,GUAJIRA,DISTRACCIÓN,SECTOR PUENTE EL GUANABANO,TROCHA,ARMA DE FUEGO,44098000,CAMPERO,KIA,RIO STYLUS LS,2015,BLANCO
30/03/16,MAGDALENA,SANTA MARTA (CT),UNIVERSIDAD DEL MAGDALENA,PARQUEADERO,LLAVE MAESTRA,47001000,AUTOMOVIL,MAZDA,626,2001,BLANCO
30/03/16,RISARALDA,PEREIRA (CT),SAN JOAQUIN,VIAS PUBLICAS,LLAVE MAESTRA,66001000,CAMPERO,WILLYS,4J,1967,ROJO - BLANCO
30/03/16,SANTANDER,ZAPATOCA,VRDA LA PLAZUELA,FINCAS Y SIMILARES,ARMA DE FUEGO,68895000,CAMION,CHEVROLET,C 70 149,1987,ROJO
30/03/16,VALLE,CALI (CT),CRISTOBAL COLON E10,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,CHEVROLET,LUV KB 21B,1989,VERDE
30/03/16,VALLE,CALI (CT),BRISAS DE LOS ALAMOS E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO LX,2015,PLATA NIQUEL
30/03/16,VALLE,CALI (CT),MUNICIPAL E8,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,76001000,CAMPERO,HONDA,CR V EX L C AT,2012,METALIZADO
31/03/16,ANTIOQUIA,MEDELLÍN (CT),LA MILAGROSA  C-9,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5001000,CAMIONETA,MAZDA,B220DI,1998,VERDE
31/03/16,ANTIOQUIA,MEDELLÍN (CT),SAN BENITO C-10,PARQUEADERO,LLAVE MAESTRA,5001000,AUTOMOVIL,MAZDA,3,2005,GRIS
31/03/16,ANTIOQUIA,MEDELLÍN (CT),SAN BERNARDO C-16,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,5001000,AUTOMOVIL,RENAULT,SANDERO_AUTOMATIQUE,2015,GRIS
31/03/16,ATLÁNTICO,BARRANQUILLA (CT),EL RECREO,VIAS PUBLICAS,LLAVE MAESTRA,8001000,CAMPERO,RENAULT,DUSTER DYNAMIQUE 4X4,2015,BLANCO
31/03/16,CALDAS,LA DORADA,VDA GUARINOCITO,BODEGAS Y SIMILARES,ARMA DE FUEGO,17380000,CAMPERO,TOYOTA,FORTUNER,2009,NEGRO GRAFITO
31/03/16,CALDAS,LA DORADA,VDA GUARINOCITO,BODEGAS Y SIMILARES,ARMA DE FUEGO,17380000,VOLQUETA,CHEVROLET,KODIAK 190,2009,BLANCO
31/03/16,CAUCA,TIMBÍO,VDA LAS PIEDRAS,VIAS PUBLICAS,ARMA DE FUEGO,19807000,CAMION,TOYOTA,LAND CRUISER FZJ71 LX,1996,AZUL
31/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),NORMANDIA E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMION,CHEVROLET,KB 41B,1982,VERDE
31/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),TECHO  E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,R 4 MASTER,1989,ROJO
31/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALCALÁ E-16,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,ROJO
31/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CASABLANCA I     E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,CHEVROLET,JIMNY,2003,PLATA NIQUEL
31/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),SANTA HELENA E-11,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,BLAZER,1992,NEGRO
31/03/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),PARQUE EL TUNAL E-6,PARQUEADERO,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,323 HB,1989,AZUL
31/03/16,NORTE DE SANTANDER,CÚCUTA (CT),BARRIO QUINTA ORIENTAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,54001000,VEHICULO-PANEL,MITSUBISHI,CANTER,2002,GRIS
31/03/16,VALLE,CALI (CT),CIUDAD CAPRI E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO LX,2011,NEGRO GRAFITO
1/04/16,ANTIOQUIA,ENVIGADO,CHINGUI,VIAS PUBLICAS,CONTUNDENTES,5266000,TAXI,HYUNDAI,ATOS PRIME,2007,AMARILLO
1/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA SOLEDAD E-13,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,FORD,F 100 CUSTOM,1995,PLATEADO
1/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),TIERRA GRATA E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,AVEO,2012,ROJO
1/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),GUSTAVO RESTREPO E-18,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1985,DORADO
1/04/16,GUAJIRA,VILLANUEVA,TRAMO DE VIA,PEAJE,ARMA DE FUEGO,44874000,AUTOMOVIL,MAZDA,1ALN3M,2004,AZUL
1/04/16,HUILA,TELLO,VEREDA MESA REDONDA,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,41799000,VEHICULO-PANEL,JAC,HFC1060KD,2014,BLANCO
1/04/16,MAGDALENA,ARACATACA,VEREDA MACARAQUILLA,CARRETERA,ARMA DE FUEGO,47053000,CAMIONETA,TOYOTA,FORTUNER,2016,PLATA
1/04/16,NARIÑO,IPIALES,CENTRO,VIAS PUBLICAS,LLAVE MAESTRA,52356000,CAMPERO,CHEVROLET,VITARA,1999,AZUL
1/04/16,PUTUMAYO,VILLAGARZÓN,VDA. EL GUINEO,VIAS PUBLICAS,ARMA DE FUEGO,86885000,AUTOMOVIL,CHEVROLET,NQR,2016,NEGRO Y BLANCO
1/04/16,VALLE,CALI (CT),LOS COMUNEROS II E13,VIAS PUBLICAS,LLAVE MAESTRA,76001000,TAXI,RENAULT,SYMBOL CITIUS,2007,AMARILLO
1/04/16,VALLE,CALI (CT),CIUDAD CAPRI E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,RENAULT,CLIO STYLE,2016,GRIS
1/04/16,VALLE,CALI (CT),LOS FARALLONES E18,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPRINT,1991,CAFE
1/04/16,VALLE,CALI (CT),CALIMIO DESEPAZ E21,VIAS PUBLICAS,CONTUNDENTES,76001000,AUTOMOVIL,CHEVROLET,SPRINT,1990,AZUL
2/04/16,ANTIOQUIA,MEDELLÍN (CT),SAN JOAQUIN C-11,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,KIA,NEW SPORTAGE LX,2016,GRIS
2/04/16,ATLÁNTICO,SOLEDAD,TERRANOVA,PARQUEADERO,LLAVE MAESTRA,8758000,CAMPERO,CHEVROLET,TROOPER ESTANDAR,1991,ROJO - BLANCO
2/04/16,CAUCA,PIENDAMÓ,VDA LOS ARADOS,CARRETERA,ARMA DE FUEGO,19548000,CAMIONETA,CHEVROLET,LUV D MAX,2007,BLANCO
2/04/16,CAUCA,POPAYÁN (CT),SAMUEL SILVERIO BUITRAGO,VIAS PUBLICAS,ARMA DE FUEGO,19001000,AUTOMOVIL,CHEVROLET,MONZA CLASSIC,1987,ROJO
2/04/16,CESAR,LA PAZ,VEREDA,FINCAS Y SIMILARES,ARMA DE FUEGO,20621000,AUTOMOVIL,FORD,BRONCO,-,NEGRO
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CASTILLA LA NUEVA E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2011,AZUL
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),ROMA  E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,TOYOTA,HILUX,2008,NEGRO
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA FRAGUA E-15,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2010,NEGRO
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CASTILLA LA NUEVA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,KIA,PICANTO EX,2014,PLATA
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VENECIA E-6,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME GL,2010,AMARILLO
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA ALSACIA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2010,ROJO
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA VICTORIA E-4,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,DATSUN,160J,1980,HABANO
2/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CHUCUA EL BURRO E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,TOYOTA,LAND CRUISER,1994,ROJO
2/04/16,NARIÑO,IPIALES,CENTRO,VIAS PUBLICAS,LLAVE MAESTRA,52356000,CAMIONETA,MAZDA,B 2600,1997,AZUL BALTICO
2/04/16,NARIÑO,PUPIALES,CORREGIMIENTO JOSE MARIA HERNADEZ,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,52585000,AUTOMOVIL,MAZDA,323 HB,1996,AZUL
2/04/16,VALLE,CALI (CT),PARCELACIONES PANCE E22,FRENTE A COLEGIO - VIA PUBLICA,LLAVE MAESTRA,76001000,AUTOMOVIL,MAZDA,2,2013,GRIS
2/04/16,VALLE,CALI (CT),NUEVA TEQUENDAMA E19,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2008,GRIS
2/04/16,VALLE,CALI (CT),EL INGENIO E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS
2/04/16,VALLE,CALI (CT),SAN FERNANDO VIEJO E19,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2009,BLANCO
2/04/16,VALLE,JAMUNDÍ,TERRANOVA E24,VIAS PUBLICAS,LLAVE MAESTRA,76364000,AUTOMOVIL,CHEVROLET,SAIL,2016,ROJO
3/04/16,CAUCA,POPAYÁN (CT),BELLO HORIZONTE,VIAS PUBLICAS,LLAVE MAESTRA,19001000,AUTOMOVIL,MAZDA,626,1999,AZUL
3/04/16,CAUCA,POPAYÁN (CT),SAN JOSE,VIAS PUBLICAS,LLAVE MAESTRA,19001000,CAMIONETA,FORD,F22CL3,2007,GRIS
3/04/16,CAUCA,POPAYÁN (CT),VILLA DEL VIENTO,VIAS PUBLICAS,LLAVE MAESTRA,19001000,CAMIONETA,NISSAN,NP300 FRONTIER,2016,GRIS
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),JORGE GAITAN CORTES E-16,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME GL,2012,GRIS
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CASTILLA LA NUEVA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2007,PLATA
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CHAPINERO NORTE E-2,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,TAXI 7:24,2005,NEGRO
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),USATAMA E-14,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,323,1996,GRIS
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),GALERIAS E-13,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),BOSQUE POPULAR E-10,PARQUEADERO,LLAVE MAESTRA,11001000,AUTOMOVIL,KIA,PICANTO EX,2013,CAFE
3/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA DE LA TORRE E-8,BODEGAS Y SIMILARES,LLAVE MAESTRA,11001000,CAMION,JAC,HFC1040K2,2012,BLANCO
3/04/16,GUAJIRA,RIOHACHA (CT),COOPERATIVO,VIAS PUBLICAS,LLAVE MAESTRA,44001000,AUTOMOVIL,MAZDA,626,1993,ROJO
3/04/16,MAGDALENA,SANTA MARTA (CT),TAGANGA,VIAS PUBLICAS,LLAVE MAESTRA,47001000,CAMIONETA,TOYOTA,LAND CRUISER,1994,AZUL
3/04/16,VALLE,CALI (CT),VIPASA E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1996,VERDE
3/04/16,VALLE,CALI (CT),LOS ALCAZARES E6,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,CERATO LX,2007,NEGRO GRAFITO
3/04/16,VALLE,JAMUNDÍ,TERRANOVA E24,VIAS PUBLICAS,LLAVE MAESTRA,76364000,AUTOMOVIL,CHEVROLET,SPARK,2016,BLANCO
4/04/16,ANTIOQUIA,GUARNE,LA CABAÑA,CASAS DE HABITACION,ARMA DE FUEGO,5318000,AUTOMOVIL,RENAULT,SYMBOL ALIZE,2013,VERDE OSCURO
4/04/16,ANTIOQUIA,MEDELLÍN (CT),CASTILLA C-5,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,MAZDA,323 HE 5,1996,ROJO
4/04/16,ANTIOQUIA,MEDELLÍN (CT),LOS COLORES C-11,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,MAZDA,323 HBI,1995,ROJO
4/04/16,ANTIOQUIA,MEDELLÍN (CT),CALAZANS C-12,PARQUEADERO,LLAVE MAESTRA,5001000,MICROBUS,HYUNDAI,SIN LINEA,2010,BLANCO
4/04/16,ANTIOQUIA,MEDELLÍN (CT),EL DANUBIO C-12,VIAS PUBLICAS,ARMA DE FUEGO,5001000,CAMIONETA,TOYOTA,COROLLA,2004,BLANCO
4/04/16,BOYACÁ,VENTAQUEMADA,VDA. PUENTE BOYACA,VIAS PUBLICAS,CONTUNDENTES,15861000,AUTOMOVIL,RENAULT,R 9 GTL,1987,ROJO-MARRON-ROYAL
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),BOCHICA I E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,LUV,2000,ROJO
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VENECIA E-6,DENTRO DE LA VIVIENDA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,CORSA L,1998,PLATA NIQUEL
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),ISLA DEL SOL E-6,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2006,PLATA
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),LAS AMERICAS E-8,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,SANDERO EXPRESSION,2011,GRIS
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),URB. LUCERNA E-8,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,11001000,AUTOMOVIL,RENAULT,TWINGO DYNAMIQUE,2004,GRIS
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALQUERÍA LA FRAGUA E-8,VIAS PUBLICAS,ARMA DE FUEGO,11001000,CAMPERO,FORD,ESCAPE,2014,PLATA
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CARVAJAL E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,MITSUBISHI,MONTERO,1996,VERDE
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),PRADO VERANIEGO E-11,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,RENAULT,SANDERO DYNAMIQUE,2011,VINOTINTO
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VEINTE DE JULIO E-4,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,SUPER CARRY,1997,BLANCO
4/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),OLAYA E-18,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1995,ROJO
4/04/16,CUNDINAMARCA,FUSAGASUGÁ,VER. GUABIO,VIAS PUBLICAS,ARMA DE FUEGO,25290000,CAMION,CHEVROLET,NPR,2013,BLANCO
4/04/16,NARIÑO,GUACHUCAL,VDA CUALAPUD ALTO,VIAS PUBLICAS,LLAVE MAESTRA,52317000,CAMIONETA,CHEVROLET,SWIFT,1993,CELESTE
4/04/16,VALLE,CALI (CT),GRANADA E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK GO,2007,GRIS
4/04/16,VALLE,YUMBO,ARROYOHONDO ZONA INDUSTRIAL (25-2),VIAS PUBLICAS,LLAVE MAESTRA,76892000,AUTOMOVIL,CHEVROLET,SPARK,2012,BLANCO
5/04/16,ANTIOQUIA,CALDAS,BELLAVISTA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5129000,AUTOMOVIL,CHEVROLET,CHEVETTE,1984,AZUL
5/04/16,ANTIOQUIA,MEDELLÍN (CT),VDA. LA VERDE S.A.P.,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5001000,AUTOMOVIL,FORD,FESTIVA HB,1990,BLANCO
5/04/16,ANTIOQUIA,MEDELLÍN (CT),EL CHAGUALO C-10,PARQUEADERO,LLAVE MAESTRA,5001000,AUTOMOVIL,MAZDA,323 HBI,1995,BLANCO
5/04/16,ANTIOQUIA,MEDELLÍN (CT),EL DIAMANTE C-7,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMPERO,CHEVROLET,GRAND VITARA,2003,PLATA
5/04/16,ATLÁNTICO,BARRANQUILLA (CT),20 DE JULIO,VIAS PUBLICAS,ARMA DE FUEGO,8001000,CAMIONETA,SSANGYONG,KYRON D20DT,2008,NEGRO
5/04/16,ATLÁNTICO,GALAPA,CENTRO,VIAS PUBLICAS,ARMA DE FUEGO,8296000,TAXI,HYUNDAI,ATOS PRIME GL,2011,AMARILLO
5/04/16,CAUCA,POPAYÁN (CT),VALPARAISO,VIAS PUBLICAS,LLAVE MAESTRA,19001000,AUTOMOVIL,CHEVROLET,JIMNY,1999,BLANCO
5/04/16,CESAR,BOSCONIA,VEREDA,TROCHA,ARMA DE FUEGO,20060000,AUTOMOVIL,MAZDA,LINEA STANDARD,2004,BLANCO
5/04/16,CESAR,RÍO DE ORO,VEREDA,CARRETERA,ARMA DE FUEGO,20614000,CAMIONETA,NISSAN,D22/NP300,2013,BLANCO
5/04/16,CESAR,VALLEDUPAR (CT),VEREDA,CARRETERA,ARMA DE FUEGO,20001000,CAMIONETA,CHEVROLET,NPR,2010,BLANCO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),SAN ANTONIO E-1,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,AVEO,2007,NEGRO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA DEL MAR E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,NEGRO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),TIBABUYES E-11,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMION,CHEVROLET,NKR,2007,ROJO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA ALSACIA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2013,ROJO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA ADRIANA E-8,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,TOYOTA,LAND CRUISER,1993,VERDE
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),COUNTRY SUR E-18,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1994,ROJO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),VERAGUAS CENTRAL IV SECTOR E-16,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,TOYOTA,PRADO VX,2005,GRIS
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALCALÁ E-16,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,KIA,PICANTO EKOTAXI + LX,2015,AMARILLO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),BILBAO E-11,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,GRAND I10,2015,BLANCO
5/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA CATEDRAL E-17,PARQUEADERO,LLAVE MAESTRA,11001000,CAMPERO,FORD,ESCAPE XLT,2008,PLATA
5/04/16,META,VILLAVICENCIO (CT),KIRPA,VIAS PUBLICAS,CONTUNDENTES,50001000,AUTOMOVIL,MAZDA,6LFNA4,2004,GRIS
5/04/16,NARIÑO,SAN ANDRES DE TUMACO,CALLE DEL COMERCIO,PARQUEADERO,LLAVE MAESTRA,52835000,AUTOMOVIL,RENAULT,R 9 BRIO,1993,GRIS
5/04/16,VALLE,CALI (CT),LA FLORA E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,SUZUKI,SJ 410,1982,BLANCO
5/04/16,VALLE,CALI (CT),LA CAMPIÑA E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,RENAULT,R 12,1980,AMARILLO
5/04/16,VALLE,CALI (CT),CANEY E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2015,BLANCO
5/04/16,VALLE,CALI (CT),SANTA ISABEL E19,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2009,BLANCO
5/04/16,VALLE,CALI (CT),SAN JOAQUIN E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMION,MAZDA,SIN LINEA,1993,ROJO
5/04/16,VALLE,CALI (CT),EL LIMONAR E17,BAHIA,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,AVEO,2012,GRIS
5/04/16,VALLE,CANDELARIA,CGTO EL CARMELO,CASAS DE HABITACION,ARMA DE FUEGO,76130000,AUTOMOVIL,MAZDA,323 HE,1995,BLANCO
6/04/16,ANTIOQUIA,BELLO,PARIS CENTRAL,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5088000,AUTOMOVIL,CHEVROLET,AVEO,2007,GRIS
6/04/16,ANTIOQUIA,ITAGUI,VDA. EL AJIZAL,VIAS PUBLICAS,LLAVE MAESTRA,5360000,AUTOMOVIL,MAZDA,323 HE 5,1996,VERDE
6/04/16,ANTIOQUIA,MEDELLÍN (CT),EL VELODROMO C-11,FRENTE EMPRESA - VIA PUBLICA,LLAVE MAESTRA,5001000,CAMIONETA,MAZDA,B 2000,1990,ROJO
6/04/16,ANTIOQUIA,MEDELLÍN (CT),SANTA FE C-15,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,MAZDA,215HA8,2009,BLANCO
6/04/16,ANTIOQUIA,MEDELLÍN (CT),SAN BERNARDO C-16,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,5001000,CAMIONETA,RENAULT,DUSTER DYNAMIQUE,2015,GRIS
6/04/16,ATLÁNTICO,GALAPA,CENTRO,VIAS PUBLICAS,ARMA DE FUEGO,8296000,CAMION,CHEVROLET,NKR,2012,BLANCO
6/04/16,ATLÁNTICO,SOLEDAD,ALTOS DE LOS ROBLES VIP,VIAS PUBLICAS,LLAVE MAESTRA,8758000,CAMIONETA,DACIA,SIN LINEA,1997,ROJO
6/04/16,CAUCA,CALOTO,VDA SAN NICOLAS,CARRETERA,ARMA DE FUEGO,19142000,AUTOMOVIL,RENAULT,STEPWAY,2015,BLANCO
6/04/16,CESAR,BOSCONIA,VEREDA,CARRETERA,ARMA DE FUEGO,20060000,CAMIONETA,MAZDA,LINEA STANDARD,2011,PLATA
6/04/16,CÓRDOBA,MONTERÍA (CT),VILLA CIELO,VIAS PUBLICAS,LLAVE MAESTRA,23001000,AUTOMOVIL,CHANA,STAR,2006,GRIS
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),MUZU E-16,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,MAZDA,B 2000,1989,VERDE
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CASTILLA REAL     E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2012,AZUL
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),GUSTAVO RESTREPO E-18,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,R 9 BRIO,1997,NEGRO
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CARVAJAL E-8,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,HYUNDAI,ACCENT GL,2014,NEGRO
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),ISLA DEL SOL E-6,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2007,AZUL
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),MUZU E-16,VIAS PUBLICAS,ESCOPOLAMINA,11001000,CAMION,CHEVROLET,NPR,2012,BLANCO
6/04/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),CARVAJAL E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,FORD,BRONCO ELITE XLT,1995,VINOTINTO
